campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2024-03-000000,Growth Quality Campaign,Brand,Email,TikTok,affiliate,SGP,Asia,2024-03-12,2024-04-16,205753.21,155351.46,SGD,235181,4630,298,2024-03-12 21:54:01,kenneth.rodgers059@analytics.example.com
,CAMP-2024-03-000001,Back-to-School Health Campaign,Flash Sale,TikTok,CRM,affiliate,NLD,Europe,2024-03-30,2024-04-08,495089.04,158556.92,EUR,84872,3869,640,2024-03-30 13:20:11,christine.carter112@commerce.example.com
,CAMP-2024-03-000002,Winter Plan Campaign,Seasonal,Affiliate,Google,referral,SGP,Asia,2024-03-05,2024-04-04,316344.46,96740.52,SGD,12972,335,22,2024-03-05 20:21:40,joann.clark089@commerce.example.com
,CAMP-2024-03-000003,Summer Speak Campaign,Flash Sale,Display,Meta,direct,DEU,Europe,2024-03-06,2024-03-25,323917.58,242176.77,EUR,75367,4215,191,2024-03-06 19:47:46,grace.gonzales099@dataops.example.com
,CAMP-2024-03-000004,Back-to-School Us Campaign,Flash Sale,Email,CRM,social,ARE,Asia,2024-03-31,2024-04-21,326384.72,156711.65,AED,35162,389,56,2024-03-31 13:35:23,christine.carter112@commerce.example.com
,CAMP-2024-03-000005,Back-to-School Audience Campaign,Brand,Meta,Partner,referral,SGP,Asia,2024-03-18,2024-04-18,424106.71,164436.43,SGD,22660,626,59,2024-03-18 02:49:21,eric.rowe100@platform.example.com
,CAMP-2024-03-000006,Holiday Save Campaign,Brand,TikTok,Partner,affiliate,BRA,South America,2024-03-01,2024-03-26,232624.86,211229.92,BRL,129661,3798,629,2024-03-01 16:57:54,renee.harvey080@dataops.example.com
,CAMP-2024-03-000007,Summer Unit Campaign,Flash Sale,Organic,TikTok,direct,SGP,Asia,2024-03-29,2024-04-12,138766.22,63871.4,SGD,46728,1783,120,2024-03-29 04:47:08,timothy.cameron104@commerce.example.com
,CAMP-2024-03-000008,Winter Look Campaign,Launch,Meta,TikTok,referral,IND,Asia,2024-03-16,2024-04-20,84314.62,81541.55,INR,53358,956,44,2024-03-16 12:10:12,jimmy.washington028@commerce.example.com
,CAMP-2024-03-000009,Growth Record Campaign,Brand,TikTok,CRM,affiliate,AUS,Oceania,2024-03-06,2024-03-28,478731.89,246881.85,AUD,29338,1797,203,2024-03-06 00:52:38,brian.banks011@platform.example.com
