exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2021-02-28,MXN,CAD,1.1217998217,Internal FX,Daily,2021-02-28 21:50:57,tiffany.freeman101@analytics.example.com
,2021-02-15,BRL,USD,0.3197321782,Internal FX,Spot,2021-02-15 15:52:02,john.mullins109@commerce.example.com
,2021-02-11,GBP,BRL,0.4795533222,Reuters,Closing,2021-02-11 19:44:51,lance.williams029@platform.example.com
,2021-02-23,CAD,SGD,0.6811028094,ECB,Closing,2021-02-23 17:58:13,alyssa.richards002@commerce.example.com
,2021-02-14,AUD,MXN,0.7097711461,ECB,Daily,2021-02-14 15:06:42,anita.garcia021@dataops.example.com
,2021-02-17,BRL,USD,0.34348942,Bloomberg,Daily,2021-02-17 07:04:48,peter.martinez098@platform.example.com
,2021-02-20,BRL,AED,0.4111760183,Internal FX,Spot,2021-02-20 17:08:11,tiffany.freeman101@analytics.example.com
,2021-02-28,SGD,MXN,1.3304239064,ECB,Spot,2021-02-28 19:42:52,victoria.medina044@dataops.example.com
,2021-02-04,JPY,INR,1.296229289,Internal FX,Spot,2021-02-04 03:22:35,timothy.cameron104@commerce.example.com
,2021-02-24,AED,GBP,1.3233961053,ECB,Closing,2021-02-24 15:09:33,victoria.medina044@dataops.example.com
,2021-02-07,EUR,BRL,1.5515277826,Bloomberg,Closing,2021-02-07 10:10:54,ashley.marks069@commerce.example.com
,2021-02-17,GBP,AUD,0.9765778576,ECB,Closing,2021-02-17 23:38:44,adam.gordon030@commerce.example.com
,2021-02-04,SGD,CAD,3.5033148452,ECB,Daily,2021-02-04 10:44:59,jennifer.hudson020@analytics.example.com
,2021-02-09,BRL,INR,0.9213809538,ECB,Spot,2021-02-09 18:50:43,micheal.chen050@dataops.example.com
,2021-02-28,AUD,EUR,1.1871341078,Internal FX,Daily,2021-02-28 00:02:20,peter.martinez098@platform.example.com
,2021-02-07,SGD,CAD,1.3128475405,Internal FX,Spot,2021-02-07 12:17:54,andrea.cummings039@platform.example.com
