seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
193443,SELL-00193443,Bowen Group,Retailer,France,FRA,Europe,3.31,Active,Seller Fulfilled,2023-04-22,2023-04-22 00:00:00,,true,2023-04-22 14:49:33,stephen.clark001@analytics.example.com
193444,SELL-00193444,Wallace-Aguilar,Retailer,Netherlands,NLD,Europe,4.22,Inactive,Platform Fulfilled,2023-04-07,2023-04-07 00:00:00,,true,2023-04-07 11:43:08,jillian.russo115@commerce.example.com
193445,SELL-00193445,Carter and Sons,Distributor,Brazil,BRA,South America,3.65,Inactive,Dropship,2023-04-25,2023-04-25 00:00:00,,true,2023-04-25 11:51:56,christopher.reed095@commerce.example.com
193446,SELL-00193446,Leon Inc,Retailer,Spain,ESP,Europe,5,Active,Platform Fulfilled,2023-04-12,2023-04-12 00:00:00,,true,2023-04-12 03:06:31,arthur.ortiz082@platform.example.com
193447,SELL-00193447,Lee-Porter,Marketplace,Canada,CAN,North America,4.49,Active,Dropship,2023-04-03,2023-04-03 00:00:00,,true,2023-04-03 01:45:10,chelsea.patel065@commerce.example.com
193448,SELL-00193448,Sherman Inc,Retailer,United Kingdom,GBR,Europe,3.75,Active,Seller Fulfilled,2023-04-20,2023-04-20 00:00:00,,true,2023-04-20 05:02:28,grace.gonzales099@dataops.example.com
193449,SELL-00193449,Becker Group,Distributor,India,IND,Asia,4.98,Active,Platform Fulfilled,2023-04-25,2023-04-25 00:00:00,,true,2023-04-25 15:49:03,patrick.gonzalez035@dataops.example.com
193450,SELL-00193450,Nelson PLC,Retailer,United States,USA,North America,3.11,Active,Seller Fulfilled,2023-04-10,2023-04-10 00:00:00,,true,2023-04-10 12:33:43,tiffany.freeman101@analytics.example.com
193451,SELL-00193451,Summers PLC,Distributor,India,IND,Asia,4.2,Active,Platform Fulfilled,2023-04-19,2023-04-19 00:00:00,,true,2023-04-19 11:52:31,jonathan.estrada093@commerce.example.com
193452,SELL-00193452,Huerta-Fernandez,Distributor,Japan,JPN,Asia,3.49,Active,Dropship,2023-04-14,2023-04-14 00:00:00,,true,2023-04-14 03:34:55,andrea.cummings039@platform.example.com
193453,SELL-00193453,"Glass, Brewer and Wright",Small Business,Netherlands,NLD,Europe,4.21,Active,Platform Fulfilled,2023-04-08,2023-04-08 00:00:00,,true,2023-04-08 11:22:02,joann.clark089@commerce.example.com
193454,SELL-00193454,"Woodard, Reed and Pineda",Brand,Germany,DEU,Europe,4.22,Active,Dropship,2023-04-23,2023-04-23 00:00:00,,true,2023-04-23 05:38:17,victoria.medina044@dataops.example.com
193455,SELL-00193455,"Porter, Sparks and Bowman",Brand,United Kingdom,GBR,Europe,4.46,Active,Dropship,2023-04-14,2023-04-14 00:00:00,,true,2023-04-14 21:26:53,shawn.baxter004@dataops.example.com
193456,SELL-00193456,Cooper PLC,Distributor,Italy,ITA,Europe,4.1,Active,Seller Fulfilled,2023-04-15,2023-04-15 00:00:00,,true,2023-04-15 16:43:14,ryan.steele043@commerce.example.com
