customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
961417,CUST-0000961417,Jacqueline,Gordon,Male,2004-07-10,19,18-24,jacqueline.gordon.961417@gmail.com,United States,USA,North America,Northern America,Christopherborough,Rhode Island,85706,USD,Regular,Paid Search,2023-08-14,Active,true,2023-08-14 00:00:00,,true,CRM,2023-08-14 11:21:25,2023-08-14 17:20:52,christine.johnson056@commerce.example.com
961418,CUST-0000961418,James,Bell,Non-binary,1962-03-19,61,55-64,james.bell.961418@yahoo.com,Canada,CAN,North America,Northern America,Chambersburgh,Michigan,70648,CAD,Occasional,Affiliate,2023-08-23,Active,false,2023-08-23 00:00:00,,true,Marketplace,2023-08-23 03:02:30,2023-08-23 14:50:56,joann.clark089@commerce.example.com
961419,CUST-0000961419,Ann,Smith,Prefer not to say,1982-01-05,41,35-44,ann.smith.961419@gmail.com,Italy,ITA,Europe,Southern Europe,Byrdshire,Pennsylvania,25930,EUR,Occasional,Affiliate,2023-08-02,Active,true,2023-08-02 00:00:00,,true,Mobile,2023-08-02 06:36:25,2023-08-02 17:43:30,brandon.yu006@analytics.example.com
961420,CUST-0000961420,Sarah,Vaughn,Prefer not to say,1982-02-12,41,35-44,sarah.vaughn.961420@hotmail.com,Italy,ITA,Europe,Southern Europe,Nortonville,Alaska,79893,EUR,Occasional,Paid Search,2023-08-06,Inactive,true,2023-08-06 00:00:00,,true,Web,2023-08-06 01:29:40,2023-08-06 08:10:31,lance.williams029@platform.example.com
961421,CUST-0000961421,Anna,Lopez,Non-binary,1954-02-15,69,65+,anna.lopez.961421@gmail.com,Japan,JPN,Asia,Eastern Asia,South Johnland,Alabama,42099,JPY,Regular,Organic,2023-08-01,Active,true,2023-08-01 00:00:00,,true,Web,2023-08-01 20:43:46,2023-08-01 12:01:11,ryan.steele043@commerce.example.com
961422,CUST-0000961422,Leah,Wells,Prefer not to say,1969-03-30,54,45-54,leah.wells.961422@gmail.com,United Kingdom,GBR,Europe,Northern Europe,North Justin,Connecticut,34685,GBP,Regular,Affiliate,2023-08-13,Active,true,2023-08-13 00:00:00,,true,Web,2023-08-13 02:31:00,2023-08-13 12:43:15,anita.garcia021@dataops.example.com
961423,CUST-0000961423,Meghan,Davis,Female,2000-09-27,22,18-24,meghan.davis.961423@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,West Douglasview,Kentucky,25522,AUD,Regular,Paid Search,2023-08-10,Active,true,2023-08-10 00:00:00,,true,Web,2023-08-10 17:00:43,2023-08-10 23:25:58,crystal.smith022@platform.example.com
961424,CUST-0000961424,Tracy,Wilson,Female,1985-10-22,37,35-44,tracy.wilson.961424@gmail.com,France,FRA,Europe,Western Europe,North Meghan,New Mexico,22226,EUR,Occasional,Paid Search,2023-08-04,Active,true,2023-08-04 00:00:00,,true,CRM,2023-08-04 15:31:04,2023-08-04 12:28:43,katelyn.pitts017@commerce.example.com
961425,CUST-0000961425,April,Morgan,Non-binary,1982-08-26,41,35-44,april.morgan.961425@yahoo.com,France,FRA,Europe,Western Europe,Port Markland,Nevada,14698,EUR,Regular,Direct,2023-08-31,Active,true,2023-08-31 00:00:00,,true,Marketplace,2023-08-31 22:10:10,2023-08-31 11:43:09,eric.mullen052@dataops.example.com
961426,CUST-0000961426,April,Carr,Female,1942-09-11,80,65+,april.carr.961426@gmail.com,Spain,ESP,Europe,Southern Europe,Hansenfort,New Mexico,03205,EUR,Regular,Organic,2023-08-20,Active,true,2023-08-20 00:00:00,,true,Web,2023-08-20 20:37:07,2023-08-20 08:31:37,kristen.bailey110@analytics.example.com
961427,CUST-0000961427,Cathy,Lowery,Prefer not to say,1940-10-23,82,65+,cathy.lowery.961427@gmail.com,Netherlands,NLD,Europe,Western Europe,Shirleyshire,Idaho,87688,EUR,Occasional,Affiliate,2023-08-27,Active,true,2023-08-27 00:00:00,,true,Marketplace,2023-08-27 11:03:42,2023-08-27 16:18:10,christine.carter078@commerce.example.com
961428,CUST-0000961428,Daniel,Smith,Female,1985-04-11,38,35-44,daniel.smith.961428@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,East Oliviaville,Alaska,18609,AUD,New,Affiliate,2023-08-30,Inactive,false,2023-08-30 00:00:00,,true,Mobile,2023-08-30 10:49:10,2023-08-30 16:52:24,ashley.bishop108@dataops.example.com
961429,CUST-0000961429,Sara,Medina,Male,1970-05-03,53,45-54,sara.medina.961429@yahoo.com,Canada,CAN,North America,Northern America,Port Ericport,Arizona,04304,CAD,Occasional,Organic,2023-08-24,Active,true,2023-08-24 00:00:00,,true,CRM,2023-08-24 13:55:33,2023-08-24 23:18:49,alyssa.richards002@commerce.example.com
961430,CUST-0000961430,James,Berger,Prefer not to say,2004-06-13,19,18-24,james.berger.961430@yahoo.com,Netherlands,NLD,Europe,Western Europe,Tiffanyland,Alabama,95738,EUR,Regular,Direct,2023-08-17,Active,true,2023-08-17 00:00:00,,true,Marketplace,2023-08-17 21:13:38,2023-08-17 20:14:34,jennifer.atkins003@platform.example.com
961431,CUST-0000961431,Amanda,Byrd,Female,1998-11-26,24,18-24,amanda.byrd.961431@hotmail.com,Netherlands,NLD,Europe,Western Europe,Annamouth,Texas,34240,EUR,Occasional,Paid Search,2023-08-13,Active,true,2023-08-13 00:00:00,,true,Mobile,2023-08-13 05:21:41,2023-08-13 06:06:37,yolanda.vasquez005@platform.example.com
961432,CUST-0000961432,Anita,Lam,Female,1957-03-02,66,65+,anita.lam.961432@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Lake Michael,Hawaii,15234,GBP,At Risk,Paid Search,2023-08-12,Active,false,2023-08-12 00:00:00,,true,Mobile,2023-08-12 12:08:45,2023-08-12 09:43:56,stephen.daniels076@commerce.example.com
961433,CUST-0000961433,Jerry,Berg,Male,1942-09-05,80,65+,jerry.berg.961433@hotmail.com,Brazil,BRA,South America,South America,New Jeffreyton,Oklahoma,89923,BRL,At Risk,Direct,2023-08-27,Inactive,true,2023-08-27 00:00:00,,true,CRM,2023-08-27 13:30:40,2023-08-27 09:35:04,michael.berger060@platform.example.com
961434,CUST-0000961434,Virginia,Clay,Female,1976-10-16,46,45-54,virginia.clay.961434@yahoo.com,Brazil,BRA,South America,South America,South Lisa,Connecticut,13968,BRL,Regular,Paid Search,2023-08-04,Active,true,2023-08-04 00:00:00,,true,Marketplace,2023-08-04 10:09:48,2023-08-04 15:06:31,craig.johnson106@analytics.example.com
961435,CUST-0000961435,Brandon,Park,Male,1996-02-05,27,25-34,brandon.park.961435@yahoo.com,Brazil,BRA,South America,South America,Michelleborough,Wisconsin,39259,BRL,Premium,Email,2023-08-21,Active,true,2023-08-21 00:00:00,,true,Marketplace,2023-08-21 08:21:35,2023-08-21 00:16:21,michael.berger060@platform.example.com
961436,CUST-0000961436,Devon,Harrington,Male,1960-04-20,63,55-64,devon.harrington.961436@gmail.com,France,FRA,Europe,Western Europe,Taylorchester,Maine,80302,EUR,Occasional,Direct,2023-08-25,Active,false,2023-08-25 00:00:00,,true,Mobile,2023-08-25 13:51:50,2023-08-25 13:35:13,beth.carter090@dataops.example.com
961437,CUST-0000961437,Bethany,Martin,Male,2005-11-23,17,18-24,bethany.martin.961437@hotmail.com,Australia,AUS,Oceania,Australia and New Zealand,Mitchellton,Washington,03869,AUD,Occasional,Organic,2023-08-22,Active,false,2023-08-22 00:00:00,,true,Web,2023-08-22 13:14:39,2023-08-22 17:52:44,jonathan.estrada093@commerce.example.com
961438,CUST-0000961438,Kevin,Morrison,Non-binary,1993-09-24,29,25-34,kevin.morrison.961438@gmail.com,Italy,ITA,Europe,Southern Europe,Robertfort,Iowa,55930,EUR,Occasional,Email,2023-08-27,Active,true,2023-08-27 00:00:00,,true,CRM,2023-08-27 03:53:40,2023-08-27 16:02:59,shawn.baxter004@dataops.example.com
961439,CUST-0000961439,Christopher,Hill,Male,1997-03-13,26,25-34,christopher.hill.961439@gmail.com,Italy,ITA,Europe,Southern Europe,Ericmouth,Hawaii,29475,EUR,Occasional,Direct,2023-08-03,Active,false,2023-08-03 00:00:00,,true,CRM,2023-08-03 19:50:06,2023-08-03 01:13:40,brian.banks011@platform.example.com
