shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202104-0000000000,ORD-202104-0000001054,WH-00241,FRA,Asia,USPS,Standard,In Transit,2021-04-07 19:53:09,2021-04-12,,2,Japan,2021-04-07 19:53:09,ashley.marks069@commerce.example.com
,SHP-202104-0000000001,ORD-202104-0000003219,WH-00175,MEX,Europe,DHL,Economy,Delivered,2021-04-22 01:32:19,2021-05-01,2021-04-26 04:32:19,1,India,2021-04-22 01:32:19,susan.rice083@commerce.example.com
,SHP-202104-0000000002,ORD-202104-0000000718,WH-00125,NLD,Asia,USPS,Express,Shipped,2021-04-29 19:42:41,2021-05-07,,1,India,2021-04-29 19:42:41,troy.boone097@platform.example.com
,SHP-202104-0000000003,ORD-202104-0000001047,WH-00132,AUS,Europe,UPS,Economy,Delivered,2021-04-11 03:29:30,2021-04-21,2021-04-14 12:29:30,1,United Kingdom,2021-04-11 03:29:30,jennifer.hudson020@analytics.example.com
,SHP-202104-0000000004,ORD-202104-0000000696,WH-00228,IND,Europe,DPD,Standard,Delivered,2021-04-12 16:28:02,2021-04-15,2021-04-18 22:28:02,2,Australia,2021-04-12 16:28:02,timothy.cameron104@commerce.example.com
,SHP-202104-0000000005,ORD-202104-0000000723,WH-00074,BRA,North America,DPD,Standard,Delivered,2021-04-23 18:18:19,2021-04-28,2021-05-07 00:18:19,1,Mexico,2021-04-23 18:18:19,micheal.hall064@dataops.example.com
,SHP-202104-0000000006,ORD-202104-0000001130,WH-00042,SGP,Europe,USPS,Standard,Delivered,2021-04-20 11:22:45,2021-04-28,2021-04-24 11:22:45,1,Mexico,2021-04-20 11:22:45,micheal.chen050@dataops.example.com
,SHP-202104-0000000007,ORD-202104-0000003906,WH-00025,ITA,Asia,Australia Post,Express,Delivered,2021-04-11 02:02:39,2021-04-13,2021-04-24 09:02:39,3,Mexico,2021-04-11 02:02:39,brandi.carter038@dataops.example.com
,SHP-202104-0000000008,ORD-202104-0000001316,WH-00193,SGP,Europe,FedEx,Economy,Delivered,2021-04-30 08:36:16,2021-05-10,2021-05-09 10:36:16,1,France,2021-04-30 08:36:16,tina.williams074@commerce.example.com
,SHP-202104-0000000009,ORD-202104-0000000328,WH-00195,SGP,Europe,USPS,Same Day,Delivered,2021-04-04 18:07:22,2021-04-14,2021-04-13 06:07:22,1,Japan,2021-04-04 18:07:22,michelle.sims041@analytics.example.com
,SHP-202104-0000000010,ORD-202104-0000000791,WH-00157,IND,North America,UPS,Standard,In Transit,2021-04-23 09:00:42,2021-04-25,,1,Brazil,2021-04-23 09:00:42,jeffery.miller012@commerce.example.com
,SHP-202104-0000000011,ORD-202104-0000002435,WH-00052,IND,Europe,Royal Mail,Pickup,Delivered,2021-04-19 02:46:28,2021-04-27,2021-04-25 04:46:28,1,Spain,2021-04-19 02:46:28,michael.berger060@platform.example.com
,SHP-202104-0000000012,ORD-202104-0000001056,WH-00136,IND,Oceania,Australia Post,Pickup,Shipped,2021-04-20 20:53:01,2021-04-25,,1,Brazil,2021-04-20 20:53:01,anita.garcia021@dataops.example.com
,SHP-202104-0000000013,ORD-202104-0000002178,WH-00072,AUS,North America,DPD,Standard,Delivered,2021-04-05 17:11:19,2021-04-13,2021-04-20 03:11:19,1,Netherlands,2021-04-05 17:11:19,alyssa.richards002@commerce.example.com
,SHP-202104-0000000014,ORD-202104-0000003087,WH-00104,IND,Asia,Australia Post,Express,Delivered,2021-04-14 00:25:17,2021-04-18,2021-04-25 07:25:17,1,Singapore,2021-04-14 00:25:17,eric.mullen052@dataops.example.com
,SHP-202104-0000000015,ORD-202104-0000000423,WH-00018,ITA,Asia,DHL,Pickup,Shipped,2021-04-09 14:18:31,2021-04-17,,3,Spain,2021-04-09 14:18:31,victor.palmer071@platform.example.com
,SHP-202104-0000000016,ORD-202104-0000001000,WH-00187,CAN,Europe,USPS,Same Day,Delivered,2021-04-04 10:04:40,2021-04-08,2021-04-08 22:04:40,3,United States,2021-04-04 10:04:40,david.cabrera119@dataops.example.com
,SHP-202104-0000000017,ORD-202104-0000001258,WH-00197,IND,Asia,UPS,Standard,Delivered,2021-04-30 08:45:29,2021-05-08,2021-05-03 19:45:29,1,United States,2021-04-30 08:45:29,alyssa.richards002@commerce.example.com
,SHP-202104-0000000018,ORD-202104-0000003753,WH-00058,IND,Asia,Australia Post,Standard,Delivered,2021-04-26 06:01:31,2021-05-01,2021-05-08 10:01:31,1,Brazil,2021-04-26 06:01:31,megan.cunningham013@commerce.example.com
,SHP-202104-0000000019,ORD-202104-0000000971,WH-00113,BRA,North America,DHL,Standard,Delivered,2021-04-12 16:57:21,2021-04-21,2021-04-27 04:57:21,2,Germany,2021-04-12 16:57:21,ryan.steele043@commerce.example.com
,SHP-202104-0000000020,ORD-202104-0000000887,WH-00122,BRA,Asia,DPD,Standard,Delivered,2021-04-01 16:36:41,2021-04-08,2021-04-10 20:36:41,1,Italy,2021-04-01 16:36:41,timothy.cannon081@analytics.example.com
,SHP-202104-0000000021,ORD-202104-0000000930,WH-00132,JPN,Europe,FedEx,Pickup,Delivered,2021-04-26 08:31:24,2021-05-03,2021-05-04 18:31:24,1,France,2021-04-26 08:31:24,brandi.carter038@dataops.example.com
,SHP-202104-0000000022,ORD-202104-0000003316,WH-00050,JPN,North America,Royal Mail,Pickup,In Transit,2021-04-08 17:23:30,2021-04-14,,1,Australia,2021-04-08 17:23:30,susan.rice083@commerce.example.com
,SHP-202104-0000000023,ORD-202104-0000000398,WH-00121,SGP,Oceania,DHL,Economy,Delivered,2021-04-05 17:36:05,2021-04-12,2021-04-17 21:36:05,2,Mexico,2021-04-05 17:36:05,maria.ashley046@analytics.example.com
,SHP-202104-0000000024,ORD-202104-0000000210,WH-00247,IND,North America,Australia Post,Express,Delivered,2021-04-17 11:40:19,2021-04-19,2021-04-20 18:40:19,2,Singapore,2021-04-17 11:40:19,patrick.gonzalez035@dataops.example.com
,SHP-202104-0000000025,ORD-202104-0000002256,WH-00069,GBR,Asia,Royal Mail,Same Day,Delivered,2021-04-06 09:23:42,2021-04-13,2021-04-19 15:23:42,2,Mexico,2021-04-06 09:23:42,joseph.johnson049@dataops.example.com
,SHP-202104-0000000026,ORD-202104-0000001170,WH-00207,AUS,Europe,Australia Post,Same Day,Delivered,2021-04-06 18:27:24,2021-04-08,2021-04-21 02:27:24,2,Italy,2021-04-06 18:27:24,michael.johnson061@platform.example.com
,SHP-202104-0000000027,ORD-202104-0000001801,WH-00008,MEX,Europe,DHL,Standard,Delivered,2021-04-12 02:42:27,2021-04-19,2021-04-23 05:42:27,1,Netherlands,2021-04-12 02:42:27,taylor.cunningham023@commerce.example.com
,SHP-202104-0000000028,ORD-202104-0000003029,WH-00079,MEX,Europe,DHL,Standard,Returned,2021-04-08 15:13:59,2021-04-11,,1,Singapore,2021-04-08 15:13:59,ashley.marks069@commerce.example.com
