payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202103-00000000000,ORD-202103-0000006721,CUST-0000271377,2021-03-11 03:42:55,Phonepe,Success,2066.84,EUR,FRA,Europe,,false,2021-03-11 03:42:55,timothy.cameron104@commerce.example.com
,PAY-202103-00000000001,ORD-202103-0000004060,CUST-0000261983,2021-03-07 20:11:07,Bank Transfer,Success,2683.15,AED,ARE,Asia,,false,2021-03-07 20:11:07,james.proctor094@dataops.example.com
,PAY-202103-00000000002,ORD-202103-0000003911,CUST-0000277165,2021-03-18 12:29:42,Buy Now Pay Later,Success,105.58,EUR,NLD,Europe,,false,2021-03-18 12:29:42,jennifer.bauer068@analytics.example.com
,PAY-202103-00000000003,ORD-202103-0000003860,CUST-0000261548,2021-03-08 07:49:14,Paytm,Success,2191.73,SGD,SGP,Asia,,false,2021-03-08 07:49:14,stephen.clark001@analytics.example.com
,PAY-202103-00000000004,ORD-202103-0000001452,CUST-0000273774,2021-03-28 15:56:01,Apple Pay,Success,890.04,CAD,CAN,North America,,false,2021-03-28 15:56:01,lance.williams029@platform.example.com
,PAY-202103-00000000005,ORD-202103-0000004074,CUST-0000273674,2021-03-15 21:00:24,Apple Pay,Success,1693.41,EUR,FRA,Europe,,false,2021-03-15 21:00:24,michael.berger060@platform.example.com
,PAY-202103-00000000006,ORD-202103-0000005526,CUST-0000260982,2021-03-01 09:52:40,Bank Transfer,Failed,524.11,EUR,ITA,Europe,Network timeout,false,2021-03-01 09:52:40,james.proctor094@dataops.example.com
,PAY-202103-00000000007,ORD-202103-0000004431,CUST-0000260430,2021-03-24 06:05:57,PayPal,Failed,87.87,CAD,CAN,North America,Card declined,false,2021-03-24 06:05:57,taylor.cunningham023@commerce.example.com
,PAY-202103-00000000008,ORD-202103-0000001819,CUST-0000265462,2021-03-24 04:31:39,Credit Card,Success,2926.4,EUR,NLD,Europe,,false,2021-03-24 04:31:39,patrick.gonzalez035@dataops.example.com
,PAY-202103-00000000009,ORD-202103-0000001575,CUST-0000263885,2021-03-19 13:46:08,Bank Transfer,Success,2351.14,BRL,BRA,South America,,false,2021-03-19 13:46:08,eric.horton058@analytics.example.com
,PAY-202103-00000000010,ORD-202103-0000003748,CUST-0000278070,2021-03-19 21:22:12,Apple Pay,Success,1271.5,EUR,NLD,Europe,,false,2021-03-19 21:22:12,anita.garcia021@dataops.example.com
,PAY-202103-00000000011,ORD-202103-0000001510,CUST-0000265068,2021-03-03 16:46:21,Bank Transfer,Success,339.13,JPY,JPN,Asia,,false,2021-03-03 16:46:21,joseph.johnson049@dataops.example.com
,PAY-202103-00000000012,ORD-202103-0000004278,CUST-0000263132,2021-03-13 00:49:16,Buy Now Pay Later,Success,2725.7,EUR,FRA,Europe,,false,2021-03-13 00:49:16,stephen.daniels076@commerce.example.com
,PAY-202103-00000000013,ORD-202103-0000004537,CUST-0000274205,2021-03-09 15:09:18,Paytm,Success,3326.16,CAD,CAN,North America,,false,2021-03-09 15:09:18,brandi.carter038@dataops.example.com
,PAY-202103-00000000014,ORD-202103-0000002050,CUST-0000270849,2021-03-14 04:49:21,Gift Card,Failed,521.18,EUR,DEU,Europe,Network timeout,false,2021-03-14 04:49:21,ryan.steele043@commerce.example.com
,PAY-202103-00000000015,ORD-202103-0000005422,CUST-0000262177,2021-03-17 05:00:17,Phonepe,Success,2781.18,MXN,MEX,North America,,false,2021-03-17 05:00:17,stephen.clark001@analytics.example.com
,PAY-202103-00000000016,ORD-202103-0000003893,CUST-0000268817,2021-03-08 10:35:56,Apple Pay,Success,2939.3,USD,USA,North America,,false,2021-03-08 10:35:56,tina.williams074@commerce.example.com
,PAY-202103-00000000017,ORD-202103-0000001538,CUST-0000275622,2021-03-25 05:51:29,Buy Now Pay Later,Pending,2364.02,EUR,FRA,Europe,,false,2021-03-25 05:51:29,jeffery.miller012@commerce.example.com
,PAY-202103-00000000018,ORD-202103-0000003786,CUST-0000268712,2021-03-21 14:36:12,Apple Pay,Success,2766.22,EUR,FRA,Europe,,false,2021-03-21 14:36:12,michael.johnson061@platform.example.com
,PAY-202103-00000000019,ORD-202103-0000003669,CUST-0000273200,2021-03-03 01:13:33,PayPal,Success,3025.75,EUR,ESP,Europe,,false,2021-03-03 01:13:33,joseph.johnson049@dataops.example.com
,PAY-202103-00000000020,ORD-202103-0000001297,CUST-0000273396,2021-03-31 08:46:44,Credit Card,Success,2516.0,SGD,SGP,Asia,,false,2021-03-31 08:46:44,james.proctor094@dataops.example.com
,PAY-202103-00000000021,ORD-202103-0000005506,CUST-0000263714,2021-03-15 16:42:26,Bank Transfer,Success,496.29,AED,ARE,Asia,,false,2021-03-15 16:42:26,anita.garcia021@dataops.example.com
,PAY-202103-00000000022,ORD-202103-0000001795,CUST-0000262271,2021-03-14 09:57:37,Buy Now Pay Later,Success,1156.55,EUR,NLD,Europe,,false,2021-03-14 09:57:37,timothy.cameron104@commerce.example.com
,PAY-202103-00000000023,ORD-202103-0000003231,CUST-0000275287,2021-03-07 04:35:13,Paytm,Success,829.18,BRL,BRA,South America,,false,2021-03-07 04:35:13,jennifer.hudson020@analytics.example.com
,PAY-202103-00000000024,ORD-202103-0000003260,CUST-0000259629,2021-03-15 16:27:41,Credit Card,Pending,519.24,AUD,AUS,Oceania,,false,2021-03-15 16:27:41,jennifer.hudson020@analytics.example.com
,PAY-202103-00000000025,ORD-202103-0000004620,CUST-0000263867,2021-03-02 18:13:49,Phonepe,Success,3353.27,EUR,ESP,Europe,,false,2021-03-02 18:13:49,john.mullins109@commerce.example.com
,PAY-202103-00000000026,ORD-202103-0000003102,CUST-0000266733,2021-03-11 22:30:04,Credit Card,Success,746.3,EUR,FRA,Europe,,false,2021-03-11 22:30:04,patrick.gonzalez035@dataops.example.com
,PAY-202103-00000000027,ORD-202103-0000004559,CUST-0000273345,2021-03-16 18:17:32,Bank Transfer,Success,2485.13,AUD,AUS,Oceania,,false,2021-03-16 18:17:32,victoria.medina044@dataops.example.com
,PAY-202103-00000000028,ORD-202103-0000001053,CUST-0000267770,2021-03-18 10:31:14,Debit Card,Failed,2272.7,AED,ARE,Asia,Card declined,false,2021-03-18 10:31:14,eric.horton058@analytics.example.com
,PAY-202103-00000000029,ORD-202103-0000000163,CUST-0000264940,2021-03-07 15:12:44,Google Pay,Success,2036.28,GBP,GBR,Europe,,false,2021-03-07 15:12:44,megan.cunningham013@commerce.example.com
,PAY-202103-00000000030,ORD-202103-0000006023,CUST-0000269357,2021-03-18 14:38:02,Apple Pay,Refunded,2162.01,MXN,MEX,North America,,true,2021-03-18 14:38:02,james.proctor094@dataops.example.com
,PAY-202103-00000000031,ORD-202103-0000004648,CUST-0000277003,2021-03-04 13:42:41,Credit Card,Success,821.05,MXN,MEX,North America,,false,2021-03-04 13:42:41,stephen.daniels076@commerce.example.com
,PAY-202103-00000000032,ORD-202103-0000004826,CUST-0000274061,2021-03-07 20:25:49,Google Pay,Success,969.63,BRL,BRA,South America,,false,2021-03-07 20:25:49,jennifer.bauer068@analytics.example.com
,PAY-202103-00000000033,ORD-202103-0000005764,CUST-0000264568,2021-03-17 20:55:35,Phonepe,Success,1083.82,BRL,BRA,South America,,false,2021-03-17 20:55:35,tina.williams074@commerce.example.com
,PAY-202103-00000000034,ORD-202103-0000001447,CUST-0000269667,2021-03-06 00:37:15,Credit Card,Success,291.73,INR,IND,Asia,,false,2021-03-06 00:37:15,timothy.cameron104@commerce.example.com
,PAY-202103-00000000035,ORD-202103-0000004416,CUST-0000262365,2021-03-06 18:54:38,Gift Card,Success,1294.02,BRL,BRA,South America,,false,2021-03-06 18:54:38,alyssa.richards002@commerce.example.com
,PAY-202103-00000000036,ORD-202103-0000001307,CUST-0000277914,2021-03-16 15:02:46,Phonepe,Success,2461.72,JPY,JPN,Asia,,false,2021-03-16 15:02:46,michael.johnson061@platform.example.com
,PAY-202103-00000000037,ORD-202103-0000001716,CUST-0000272607,2021-03-07 14:41:46,Gift Card,Failed,1787.08,AUD,AUS,Oceania,Network timeout,false,2021-03-07 14:41:46,megan.cunningham013@commerce.example.com
,PAY-202103-00000000038,ORD-202103-0000002405,CUST-0000269547,2021-03-27 10:30:57,PayPal,Success,1725.3,GBP,GBR,Europe,,false,2021-03-27 10:30:57,tiffany.freeman101@analytics.example.com
,PAY-202103-00000000039,ORD-202103-0000004788,CUST-0000265003,2021-03-22 23:53:36,Credit Card,Success,2149.55,CAD,CAN,North America,,false,2021-03-22 23:53:36,peter.martinez098@platform.example.com
,PAY-202103-00000000040,ORD-202103-0000006028,CUST-0000267396,2021-03-20 17:23:15,Gift Card,Success,1340.41,CAD,CAN,North America,,false,2021-03-20 17:23:15,adam.gordon030@commerce.example.com
,PAY-202103-00000000041,ORD-202103-0000006159,CUST-0000263377,2021-03-30 12:03:59,Credit Card,Success,2692.28,JPY,JPN,Asia,,false,2021-03-30 12:03:59,patrick.gonzalez035@dataops.example.com
,PAY-202103-00000000042,ORD-202103-0000003246,CUST-0000272932,2021-03-14 16:31:15,Bank Transfer,Success,1269.87,SGD,SGP,Asia,,false,2021-03-14 16:31:15,adam.gordon030@commerce.example.com
,PAY-202103-00000000043,ORD-202103-0000006421,CUST-0000272530,2021-03-17 07:30:41,Debit Card,Success,2823.44,JPY,JPN,Asia,,false,2021-03-17 07:30:41,micheal.hall064@dataops.example.com
,PAY-202103-00000000044,ORD-202103-0000002343,CUST-0000261557,2021-03-15 19:43:30,Debit Card,Success,1740.27,EUR,DEU,Europe,,false,2021-03-15 19:43:30,david.cabrera119@dataops.example.com
,PAY-202103-00000000045,ORD-202103-0000002554,CUST-0000277705,2021-03-02 13:52:30,Google Pay,Success,2965.15,BRL,BRA,South America,,false,2021-03-02 13:52:30,michael.berger060@platform.example.com
,PAY-202103-00000000046,ORD-202103-0000002063,CUST-0000261165,2021-03-15 17:03:48,Bank Transfer,Success,1388.65,BRL,BRA,South America,,false,2021-03-15 17:03:48,michelle.bender024@analytics.example.com
,PAY-202103-00000000047,ORD-202103-0000005033,CUST-0000276854,2021-03-29 08:49:42,Bank Transfer,Success,48.74,INR,IND,Asia,,false,2021-03-29 08:49:42,tina.williams074@commerce.example.com
,PAY-202103-00000000048,ORD-202103-0000001422,CUST-0000270426,2021-03-01 07:40:42,Apple Pay,Success,1824.09,JPY,JPN,Asia,,false,2021-03-01 07:40:42,maria.ashley046@analytics.example.com
,PAY-202103-00000000049,ORD-202103-0000000734,CUST-0000262828,2021-03-19 09:36:46,Debit Card,Success,1735.1,CAD,CAN,North America,,false,2021-03-19 09:36:46,susan.rice083@commerce.example.com
,PAY-202103-00000000050,ORD-202103-0000005132,CUST-0000261992,2021-03-02 15:26:40,Gift Card,Success,334.42,JPY,JPN,Asia,,false,2021-03-02 15:26:40,megan.cunningham013@commerce.example.com
,PAY-202103-00000000051,ORD-202103-0000005557,CUST-0000269020,2021-03-21 18:31:14,PayPal,Success,661.06,SGD,SGP,Asia,,false,2021-03-21 18:31:14,kelsey.taylor010@platform.example.com
,PAY-202103-00000000052,ORD-202103-0000002065,CUST-0000276526,2021-03-03 08:00:01,Debit Card,Success,1506.66,EUR,ITA,Europe,,false,2021-03-03 08:00:01,ashley.marks069@commerce.example.com
,PAY-202103-00000000053,ORD-202103-0000004608,CUST-0000265553,2021-03-24 01:58:52,Apple Pay,Success,3470.99,MXN,MEX,North America,,false,2021-03-24 01:58:52,susan.rice083@commerce.example.com
,PAY-202103-00000000054,ORD-202103-0000004858,CUST-0000273079,2021-03-05 11:55:48,Google Pay,Success,2470.85,INR,IND,Asia,,false,2021-03-05 11:55:48,jeffery.miller012@commerce.example.com
