product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
889017,PROD-0000889017,PARENT-0000732492,Tonight Analysis Lighting,Holland-Bennett,Home,Lighting,Eco,Classic,Subscription,SELL-00359751,Mexico,FRA,CAD,1982.11,739.33,31.92,10.53,3.8,82,Active,170,2025-04-16,2025-04-16 00:00:00,,true,2025-04-16 01:37:50,2025-04-16 09:49:35,stephen.jordan063@commerce.example.com
889018,PROD-0000889018,PARENT-0000488434,Movement Indicate Men,"Lynn, Anderson and Moreno",Fashion,Men,Limited,Popular,Standard,SELL-00365974,Spain,GBR,MXN,1922.03,1436.78,23.94,22.08,3.39,65,Active,94,2025-04-17,2025-04-17 00:00:00,,true,2025-04-17 22:18:13,2025-04-17 06:55:15,joseph.johnson049@dataops.example.com
889019,PROD-0000889019,PARENT-0000437950,Increase Research Sportswear,"Hickman, Edwards and Nielsen",Fashion,Sportswear,Premium,Classic,Subscription,SELL-00362363,Netherlands,JPN,JPY,1899.51,742.94,16.58,17.65,4.48,25,Active,200,2025-04-01,2025-04-01 00:00:00,,true,2025-04-01 19:31:26,2025-04-01 05:19:48,lisa.kim091@platform.example.com
889020,PROD-0000889020,PARENT-0000018634,Then Present Lighting,"Barton, Chandler and Sellers",Home,Lighting,Standard,Seasonal,Subscription,SELL-00360183,Singapore,GBR,GBP,250.89,158.78,29.43,23.77,3.62,287,Active,414,2025-04-13,2025-04-13 00:00:00,,true,2025-04-13 01:03:42,2025-04-13 13:48:41,jennifer.yu037@dataops.example.com
889021,PROD-0000889021,PARENT-0000851898,Current Believe Decor,Stevens-Wong,Home,Decor,Premium,Classic,Subscription,SELL-00362473,Brazil,AUS,SGD,1519.36,1079.53,26.91,21.25,4.2,54,Active,301,2025-04-20,2025-04-20 00:00:00,,true,2025-04-20 17:55:44,2025-04-20 16:41:22,stephen.daniels076@commerce.example.com
889022,PROD-0000889022,PARENT-0000604708,Reach Adult Furniture,"Mendoza, Brown and Williams",Home,Furniture,Premium,Classic,Subscription,SELL-00365799,Singapore,DEU,BRL,1672.61,960.54,28.6,0.42,4.32,343,Active,582,2025-04-27,2025-04-27 00:00:00,,true,2025-04-27 21:46:05,2025-04-27 19:51:46,jennifer.erickson018@platform.example.com
889023,PROD-0000889023,PARENT-0000600629,Third Book Furniture,Jones Inc,Home,Furniture,Eco,Popular,Subscription,SELL-00361977,Spain,SGP,BRL,1235.82,648.43,22.24,17.72,4.43,13,Active,241,2025-04-22,2025-04-22 00:00:00,,true,2025-04-22 01:56:13,2025-04-22 08:08:43,stephen.jordan063@commerce.example.com
889024,PROD-0000889024,PARENT-0000220423,Government Though Cameras,Frost Group,Electronics,Cameras,Pro,Bundle,Premium,SELL-00359912,Germany,BRA,AUD,1644.94,1264.29,33.81,8.86,4.32,102,Active,542,2025-04-13,2025-04-13 00:00:00,,true,2025-04-13 15:15:56,2025-04-13 18:01:00,richard.bradshaw051@platform.example.com
889025,PROD-0000889025,PARENT-0000420654,Single Consumer Storage,Pham LLC,Home,Storage,Standard,Classic,Premium,SELL-00360581,Australia,ITA,GBP,577.49,411.7,6.69,8.66,2.93,90,Active,260,2025-04-23,2025-04-23 00:00:00,,true,2025-04-23 04:38:25,2025-04-23 05:19:23,brian.banks011@platform.example.com
889026,PROD-0000889026,PARENT-0000852301,Moment Involve Storage,Moore PLC,Home,Storage,Standard,Bundle,Subscription,SELL-00364361,France,ARE,AED,437.1,276.69,23.87,0.89,3.63,64,Active,356,2025-04-22,2025-04-22 00:00:00,,true,2025-04-22 19:52:38,2025-04-22 13:33:11,eric.mullen052@dataops.example.com
889027,PROD-0000889027,PARENT-0000143628,To Those Accessories,Gay Ltd,Electronics,Accessories,Premium,Popular,Standard,SELL-00360368,Brazil,DEU,CAD,551.8,228.6,38.16,7.78,4.31,124,Active,349,2025-04-17,2025-04-17 00:00:00,,true,2025-04-17 12:48:10,2025-04-17 06:47:54,ashley.marks069@commerce.example.com
889028,PROD-0000889028,PARENT-0000716888,Care Somebody Accessories,Hernandez LLC,Fashion,Accessories,Premium,New,Premium,SELL-00362348,Brazil,FRA,MXN,2411.51,1118.14,24.52,22.32,3.88,119,Active,25,2025-04-20,2025-04-20 00:00:00,,true,2025-04-20 14:56:20,2025-04-20 16:33:25,eric.mullen052@dataops.example.com
889029,PROD-0000889029,PARENT-0000237189,Return Physical Sportswear,Irwin-Matthews,Fashion,Sportswear,Limited,Seasonal,Premium,SELL-00363067,Brazil,IND,INR,2056.54,1054.88,20.22,16.55,5,16,Active,393,2025-04-20,2025-04-20 00:00:00,,true,2025-04-20 16:05:03,2025-04-20 16:00:05,jennifer.hudson020@analytics.example.com
889030,PROD-0000889030,PARENT-0000765521,Boy Dinner Organic,Hall and Sons,Grocery,Organic,Pro,Classic,Bundle,SELL-00363856,France,IND,GBP,594.77,334.03,38.53,14.33,4.8,115,Active,185,2025-04-26,2025-04-26 00:00:00,,true,2025-04-26 20:49:25,2025-04-26 11:51:48,chelsea.patel065@commerce.example.com
889031,PROD-0000889031,PARENT-0000780516,Three Bed Decor,Bradley Group,Home,Decor,Pro,Classic,Subscription,SELL-00360424,Brazil,AUS,GBP,1038.58,719.03,11.91,23.02,4.44,39,Active,475,2025-04-14,2025-04-14 00:00:00,,true,2025-04-14 01:10:36,2025-04-14 02:36:21,chelsea.patel065@commerce.example.com
889032,PROD-0000889032,PARENT-0000122747,Add Put Makeup,"Collins, Schultz and Lewis",Beauty,Makeup,Pro,Classic,Bundle,SELL-00363900,United Kingdom,MEX,AUD,1029.68,620.36,16.39,18.08,3.21,69,Active,823,2025-04-22,2025-04-22 00:00:00,,true,2025-04-22 02:08:51,2025-04-22 01:12:41,jennifer.hudson020@analytics.example.com
889033,PROD-0000889033,PARENT-0000136913,Book Strong Accessories,"Pennington, Anderson and Hardy",Fashion,Accessories,Standard,Classic,Standard,SELL-00365279,Canada,BRA,BRL,2438.52,1423.04,15.53,19.82,4.01,36,Active,614,2025-04-20,2025-04-20 00:00:00,,true,2025-04-20 17:52:32,2025-04-20 23:43:32,jillian.russo115@commerce.example.com
