session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202101-0000000000,CUST-0000232760,2021-01-06 19:07:28,2021-01-06 19:11:50,262,Japan,JPN,Asia,JPY,iOS,Mobile,Windows,Safari,Facebook,direct,CAMP-2021-0034,/category,/home,false,true,2021-01-06 19:07:28,david.cabrera119@dataops.example.com
,SES-202101-0000000001,CUST-0000232210,2021-01-24 01:26:34,2021-01-24 01:36:08,574,Japan,JPN,Asia,JPY,Mobile Web,Desktop,Linux,Safari,YouTube,affiliate,,/sale,/product,true,true,2021-01-24 01:26:34,michelle.sims041@analytics.example.com
,SES-202101-0000000002,CUST-0000243612,2021-01-18 15:27:15,2021-01-18 15:30:18,183,Mexico,MEX,North America,MXN,Web,Mobile,Android,Safari,Google,social,,/sale,/search,false,true,2021-01-18 15:27:15,jason.franklin045@dataops.example.com
,SES-202101-0000000003,CUST-0000228012,2021-01-27 21:33:55,2021-01-27 21:35:32,97,Italy,ITA,Europe,EUR,Android,Desktop,Android,Edge,Google,affiliate,CAMP-2021-0013,/sale,/home,true,false,2021-01-27 21:33:55,brandi.carter038@dataops.example.com
,SES-202101-0000000004,CUST-0000240046,2021-01-19 06:54:41,2021-01-19 06:57:43,182,Canada,CAN,North America,CAD,Web,Mobile,Android,Firefox,Facebook,affiliate,,/category,/search,true,true,2021-01-19 06:54:41,eric.mullen052@dataops.example.com
,SES-202101-0000000005,CUST-0000239780,2021-01-12 19:32:20,2021-01-12 19:33:52,92,Spain,ESP,Europe,EUR,iOS,Desktop,Windows,Edge,Direct,direct,,/home,/cart,true,false,2021-01-12 19:32:20,michael.johnson061@platform.example.com
,SES-202101-0000000006,CUST-0000229421,2021-01-06 05:08:23,2021-01-06 05:12:21,238,Singapore,SGP,Asia,SGD,Mobile Web,Desktop,Linux,Safari,Google,referral,CAMP-2021-0005,/category,/cart,true,false,2021-01-06 05:08:23,joseph.johnson049@dataops.example.com
,SES-202101-0000000007,CUST-0000234626,2021-01-14 21:06:52,2021-01-14 21:07:33,41,Italy,ITA,Europe,EUR,Android,Tablet,ChromeOS,Edge,Facebook,referral,,/category,/product,false,true,2021-01-14 21:06:52,patrick.gonzalez035@dataops.example.com
,SES-202101-0000000008,CUST-0000237554,2021-01-18 13:34:18,2021-01-18 13:36:03,105,United States,USA,North America,USD,Android,Desktop,macOS,Chrome,Google,cpc,CAMP-2021-0019,/offers,/search,false,false,2021-01-18 13:34:18,james.proctor094@dataops.example.com
,SES-202101-0000000009,CUST-0000227744,2021-01-04 17:25:28,2021-01-04 17:30:30,302,France,FRA,Europe,EUR,Web,Laptop,Android,Edge,TikTok,direct,CAMP-2021-0015,/category,/cart,false,true,2021-01-04 17:25:28,grace.gonzales099@dataops.example.com
,SES-202101-0000000010,CUST-0000232744,2021-01-06 22:36:27,2021-01-06 22:39:12,165,France,FRA,Europe,EUR,Web,Mobile,ChromeOS,Chrome,Direct,organic,,/home,/product,false,true,2021-01-06 22:36:27,eric.horton058@analytics.example.com
,SES-202101-0000000011,CUST-0000235361,2021-01-23 06:27:57,2021-01-23 06:34:01,364,India,IND,Asia,INR,Web,Desktop,macOS,Safari,Google,referral,CAMP-2021-0040,/search,/cart,true,false,2021-01-23 06:27:57,kelsey.taylor010@platform.example.com
,SES-202101-0000000012,CUST-0000237045,2021-01-15 07:04:41,2021-01-15 07:05:30,49,United Kingdom,GBR,Europe,GBP,Android,Mobile,iOS,Samsung Internet,Organic,social,CAMP-2021-0019,/product,/search,false,false,2021-01-15 07:04:41,ashley.marks069@commerce.example.com
,SES-202101-0000000013,CUST-0000234779,2021-01-12 06:41:13,2021-01-12 06:45:14,241,United States,USA,North America,USD,iOS,Mobile,ChromeOS,Samsung Internet,Google,organic,CAMP-2021-0019,/offers,/checkout,false,false,2021-01-12 06:41:13,alyssa.richards002@commerce.example.com
,SES-202101-0000000014,CUST-0000239386,2021-01-10 13:57:34,2021-01-10 14:01:47,253,United Arab Emirates,ARE,Asia,AED,Web,Desktop,macOS,Edge,YouTube,organic,,/offers,/search,true,false,2021-01-10 13:57:34,michelle.sims041@analytics.example.com
,SES-202101-0000000015,CUST-0000231470,2021-01-08 07:04:47,2021-01-08 07:07:04,137,Germany,DEU,Europe,EUR,Web,Desktop,Windows,Chrome,YouTube,direct,CAMP-2021-0006,/home,/search,false,true,2021-01-08 07:04:47,john.mullins109@commerce.example.com
,SES-202101-0000000016,CUST-0000230209,2021-01-08 07:03:59,2021-01-08 07:05:39,100,Canada,CAN,North America,CAD,Web,Desktop,iOS,Firefox,Direct,direct,CAMP-2021-0027,/home,/product,false,false,2021-01-08 07:03:59,michael.berger060@platform.example.com
,SES-202101-0000000017,CUST-0000237439,2021-01-17 19:57:06,2021-01-17 20:05:28,502,Spain,ESP,Europe,EUR,Web,Laptop,Android,Samsung Internet,Email,affiliate,CAMP-2021-0014,/category,/checkout,false,true,2021-01-17 19:57:06,michael.johnson061@platform.example.com
,SES-202101-0000000018,CUST-0000231267,2021-01-18 14:58:18,2021-01-18 15:01:47,209,Japan,JPN,Asia,JPY,Web,Mobile,iOS,Chrome,Google,cpc,CAMP-2021-0034,/product,/product,true,false,2021-01-18 14:58:18,adam.gordon030@commerce.example.com
,SES-202101-0000000019,CUST-0000240748,2021-01-10 06:27:42,2021-01-10 06:29:00,78,Germany,DEU,Europe,EUR,Web,Mobile,macOS,Edge,Direct,email,CAMP-2021-0006,/offers,/search,false,true,2021-01-10 06:27:42,timothy.cameron104@commerce.example.com
