shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202006-0000000000,ORD-202006-0000003489,WH-00217,DEU,North America,FedEx,Express,Delivered,2020-06-17 14:24:35,2020-06-19,2020-06-27 23:24:35,1,Spain,2020-06-17 14:24:35,michelle.sims041@analytics.example.com
,SHP-202006-0000000001,ORD-202006-0000000490,WH-00169,BRA,North America,FedEx,Express,Delayed,2020-06-26 14:21:58,2020-07-01,,1,Singapore,2020-06-26 14:21:58,kelsey.taylor010@platform.example.com
,SHP-202006-0000000002,ORD-202006-0000002360,WH-00161,DEU,Oceania,USPS,Economy,Delivered,2020-06-08 14:29:03,2020-06-12,2020-06-13 16:29:03,1,France,2020-06-08 14:29:03,patrick.gonzalez035@dataops.example.com
,SHP-202006-0000000003,ORD-202006-0000003803,WH-00250,SGP,Europe,USPS,Economy,Shipped,2020-06-04 13:55:13,2020-06-06,,1,Singapore,2020-06-04 13:55:13,brandon.yu006@analytics.example.com
,SHP-202006-0000000004,ORD-202006-0000002251,WH-00164,BRA,North America,USPS,Economy,Delivered,2020-06-15 16:01:33,2020-06-22,2020-06-24 03:01:33,1,Germany,2020-06-15 16:01:33,lance.williams029@platform.example.com
,SHP-202006-0000000005,ORD-202006-0000001337,WH-00124,ITA,Europe,DPD,Express,Delivered,2020-06-24 09:07:18,2020-06-30,2020-07-03 18:07:18,1,Germany,2020-06-24 09:07:18,maria.ashley046@analytics.example.com
,SHP-202006-0000000006,ORD-202006-0000000013,WH-00102,NLD,Asia,USPS,Pickup,Delivered,2020-06-10 15:26:39,2020-06-15,2020-06-23 19:26:39,1,India,2020-06-10 15:26:39,stephen.clark001@analytics.example.com
,SHP-202006-0000000007,ORD-202006-0000002800,WH-00071,ARE,Europe,USPS,Pickup,Delivered,2020-06-28 22:16:36,2020-07-08,2020-07-08 03:16:36,1,India,2020-06-28 22:16:36,taylor.cunningham023@commerce.example.com
,SHP-202006-0000000008,ORD-202006-0000002081,WH-00083,MEX,North America,USPS,Economy,Delivered,2020-06-17 17:07:47,2020-06-23,2020-06-29 18:07:47,1,India,2020-06-17 17:07:47,stephen.clark001@analytics.example.com
,SHP-202006-0000000009,ORD-202006-0000001076,WH-00083,JPN,Europe,USPS,Same Day,Delivered,2020-06-06 10:51:39,2020-06-13,2020-06-10 19:51:39,1,United States,2020-06-06 10:51:39,michael.berger060@platform.example.com
,SHP-202006-0000000010,ORD-202006-0000001312,WH-00203,ARE,Oceania,Australia Post,Pickup,Delivered,2020-06-21 22:59:39,2020-07-01,2020-06-23 22:59:39,1,United Arab Emirates,2020-06-21 22:59:39,micheal.chen050@dataops.example.com
,SHP-202006-0000000011,ORD-202006-0000003997,WH-00064,GBR,Europe,Royal Mail,Pickup,Delivered,2020-06-01 12:17:01,2020-06-09,2020-06-14 18:17:01,1,Australia,2020-06-01 12:17:01,peter.martinez098@platform.example.com
,SHP-202006-0000000012,ORD-202006-0000002165,WH-00166,USA,South America,Australia Post,Standard,In Transit,2020-06-30 20:16:43,2020-07-05,,1,Japan,2020-06-30 20:16:43,jeffery.miller012@commerce.example.com
,SHP-202006-0000000013,ORD-202006-0000002571,WH-00196,AUS,North America,Royal Mail,Standard,Delivered,2020-06-12 14:07:10,2020-06-19,2020-06-22 16:07:10,1,Brazil,2020-06-12 14:07:10,brandon.yu006@analytics.example.com
,SHP-202006-0000000014,ORD-202006-0000000201,WH-00168,IND,South America,DHL,Express,Delivered,2020-06-24 12:26:29,2020-06-28,2020-06-28 19:26:29,1,Spain,2020-06-24 12:26:29,john.mullins109@commerce.example.com
,SHP-202006-0000000015,ORD-202006-0000000093,WH-00233,ARE,Asia,USPS,Pickup,Shipped,2020-06-09 19:18:12,2020-06-17,,1,Germany,2020-06-09 19:18:12,micheal.hall064@dataops.example.com
,SHP-202006-0000000016,ORD-202006-0000002121,WH-00106,USA,Asia,DPD,Standard,Delivered,2020-06-07 20:03:44,2020-06-11,2020-06-20 07:03:44,1,United Kingdom,2020-06-07 20:03:44,peter.martinez098@platform.example.com
,SHP-202006-0000000017,ORD-202006-0000001452,WH-00235,MEX,Europe,USPS,Express,Delayed,2020-06-02 15:16:31,2020-06-05,,1,Italy,2020-06-02 15:16:31,eric.mullen052@dataops.example.com
,SHP-202006-0000000018,ORD-202006-0000000848,WH-00051,GBR,Asia,Australia Post,Standard,Delivered,2020-06-28 02:23:37,2020-07-08,2020-07-07 14:23:37,1,Spain,2020-06-28 02:23:37,ashley.marks069@commerce.example.com
,SHP-202006-0000000019,ORD-202006-0000001566,WH-00204,ITA,Asia,UPS,Pickup,Shipped,2020-06-12 17:20:35,2020-06-14,,1,India,2020-06-12 17:20:35,ryan.steele043@commerce.example.com
,SHP-202006-0000000020,ORD-202006-0000003327,WH-00030,ITA,Asia,Royal Mail,Express,Delivered,2020-06-29 21:27:25,2020-07-08,2020-07-14 02:27:25,1,France,2020-06-29 21:27:25,ashley.marks069@commerce.example.com
,SHP-202006-0000000021,ORD-202006-0000000752,WH-00202,ITA,Asia,USPS,Standard,Delivered,2020-06-18 22:23:50,2020-06-23,2020-06-25 03:23:50,1,Singapore,2020-06-18 22:23:50,joseph.johnson049@dataops.example.com
,SHP-202006-0000000022,ORD-202006-0000003629,WH-00054,GBR,North America,USPS,Standard,In Transit,2020-06-11 03:54:19,2020-06-21,,1,United States,2020-06-11 03:54:19,michelle.bender024@analytics.example.com
,SHP-202006-0000000023,ORD-202006-0000001491,WH-00138,SGP,Europe,DPD,Same Day,Delivered,2020-06-04 05:32:23,2020-06-11,2020-06-18 09:32:23,1,India,2020-06-04 05:32:23,jennifer.bauer068@analytics.example.com
,SHP-202006-0000000024,ORD-202006-0000000130,WH-00095,FRA,North America,DPD,Pickup,Returned,2020-06-12 05:51:41,2020-06-22,,1,India,2020-06-12 05:51:41,ryan.steele043@commerce.example.com
,SHP-202006-0000000025,ORD-202006-0000002024,WH-00086,DEU,North America,DHL,Pickup,In Transit,2020-06-19 07:10:06,2020-06-28,,2,Brazil,2020-06-19 07:10:06,eric.horton058@analytics.example.com
,SHP-202006-0000000026,ORD-202006-0000002299,WH-00040,ITA,Europe,USPS,Pickup,Delivered,2020-06-15 02:48:44,2020-06-23,2020-06-28 08:48:44,1,Australia,2020-06-15 02:48:44,jennifer.bauer068@analytics.example.com
,SHP-202006-0000000027,ORD-202006-0000003252,WH-00183,JPN,Asia,UPS,Express,Delivered,2020-06-05 20:14:25,2020-06-11,2020-06-13 00:14:25,1,Canada,2020-06-05 20:14:25,adam.gordon030@commerce.example.com
