shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202110-0000000000,ORD-202110-0000002627,WH-00056,NLD,North America,DPD,Same Day,Delivered,2021-10-30 22:27:00,2021-11-02,2021-11-13 03:27:00,1,United Arab Emirates,2021-10-30 22:27:00,michelle.sims041@analytics.example.com
,SHP-202110-0000000001,ORD-202110-0000004066,WH-00167,MEX,Europe,UPS,Pickup,Delivered,2021-10-22 11:59:32,2021-10-24,2021-10-31 22:59:32,1,Germany,2021-10-22 11:59:32,jeffery.miller012@commerce.example.com
,SHP-202110-0000000002,ORD-202110-0000002535,WH-00063,IND,North America,Royal Mail,Express,In Transit,2021-10-29 08:42:38,2021-11-04,,1,Australia,2021-10-29 08:42:38,christine.carter078@commerce.example.com
,SHP-202110-0000000003,ORD-202110-0000004117,WH-00140,FRA,South America,Royal Mail,Express,Delivered,2021-10-31 00:59:06,2021-11-03,2021-11-02 02:59:06,1,United Kingdom,2021-10-31 00:59:06,eric.mullen052@dataops.example.com
,SHP-202110-0000000004,ORD-202110-0000003884,WH-00185,BRA,Asia,DHL,Express,Returned,2021-10-14 06:51:54,2021-10-16,,1,United Kingdom,2021-10-14 06:51:54,patrick.gonzalez035@dataops.example.com
,SHP-202110-0000000005,ORD-202110-0000001923,WH-00230,ARE,Asia,Royal Mail,Express,Shipped,2021-10-26 21:56:52,2021-10-28,,1,United Kingdom,2021-10-26 21:56:52,tina.williams074@commerce.example.com
,SHP-202110-0000000006,ORD-202110-0000000408,WH-00093,DEU,North America,FedEx,Pickup,Delivered,2021-10-19 06:31:43,2021-10-26,2021-10-23 12:31:43,1,Australia,2021-10-19 06:31:43,kelsey.taylor010@platform.example.com
,SHP-202110-0000000007,ORD-202110-0000000033,WH-00235,USA,North America,Australia Post,Express,Delayed,2021-10-09 12:04:06,2021-10-18,,1,Netherlands,2021-10-09 12:04:06,sylvia.diaz107@dataops.example.com
,SHP-202110-0000000008,ORD-202110-0000003493,WH-00117,IND,Europe,FedEx,Express,Shipped,2021-10-12 10:51:01,2021-10-20,,1,Japan,2021-10-12 10:51:01,john.mullins109@commerce.example.com
,SHP-202110-0000000009,ORD-202110-0000001277,WH-00010,AUS,Asia,USPS,Standard,Delivered,2021-10-26 05:36:35,2021-10-31,2021-11-04 09:36:35,1,United Kingdom,2021-10-26 05:36:35,micheal.chen050@dataops.example.com
,SHP-202110-0000000010,ORD-202110-0000002139,WH-00064,SGP,Asia,USPS,Express,Delivered,2021-10-25 15:27:21,2021-11-01,2021-11-03 02:27:21,1,Singapore,2021-10-25 15:27:21,christine.carter078@commerce.example.com
,SHP-202110-0000000011,ORD-202110-0000004136,WH-00085,AUS,Asia,USPS,Same Day,Delivered,2021-10-10 11:50:56,2021-10-19,2021-10-23 23:50:56,2,Japan,2021-10-10 11:50:56,jennifer.hudson020@analytics.example.com
,SHP-202110-0000000012,ORD-202110-0000001538,WH-00225,JPN,North America,Australia Post,Pickup,In Transit,2021-10-24 14:49:34,2021-11-01,,1,Italy,2021-10-24 14:49:34,tina.williams074@commerce.example.com
,SHP-202110-0000000013,ORD-202110-0000004762,WH-00055,MEX,Europe,USPS,Pickup,Delivered,2021-10-20 11:27:24,2021-10-26,2021-10-23 18:27:24,3,United States,2021-10-20 11:27:24,grace.gonzales099@dataops.example.com
,SHP-202110-0000000014,ORD-202110-0000003327,WH-00001,DEU,Asia,USPS,Standard,Delivered,2021-10-09 04:10:29,2021-10-14,2021-10-20 09:10:29,1,United Kingdom,2021-10-09 04:10:29,ryan.steele043@commerce.example.com
,SHP-202110-0000000015,ORD-202110-0000004484,WH-00004,ESP,Europe,Australia Post,Standard,In Transit,2021-10-05 02:46:12,2021-10-07,,1,Netherlands,2021-10-05 02:46:12,stephen.clark001@analytics.example.com
,SHP-202110-0000000016,ORD-202110-0000004815,WH-00059,CAN,North America,Australia Post,Pickup,Delivered,2021-10-13 01:58:57,2021-10-21,2021-10-15 11:58:57,1,Germany,2021-10-13 01:58:57,tiffany.freeman101@analytics.example.com
,SHP-202110-0000000017,ORD-202110-0000002136,WH-00184,CAN,North America,DPD,Standard,Shipped,2021-10-12 01:56:04,2021-10-16,,2,India,2021-10-12 01:56:04,david.cabrera119@dataops.example.com
,SHP-202110-0000000018,ORD-202110-0000003460,WH-00020,SGP,Europe,USPS,Same Day,Delivered,2021-10-26 13:59:49,2021-10-28,2021-10-31 00:59:49,1,France,2021-10-26 13:59:49,tina.williams074@commerce.example.com
,SHP-202110-0000000019,ORD-202110-0000004043,WH-00107,AUS,South America,Australia Post,Same Day,Shipped,2021-10-03 09:37:28,2021-10-06,,1,Italy,2021-10-03 09:37:28,michelle.sims041@analytics.example.com
,SHP-202110-0000000020,ORD-202110-0000002641,WH-00045,CAN,North America,Australia Post,Pickup,Delayed,2021-10-22 14:10:02,2021-10-27,,1,France,2021-10-22 14:10:02,micheal.chen050@dataops.example.com
,SHP-202110-0000000021,ORD-202110-0000002326,WH-00014,DEU,Asia,Royal Mail,Same Day,Delivered,2021-10-17 16:32:36,2021-10-26,2021-10-22 18:32:36,1,India,2021-10-17 16:32:36,ryan.steele043@commerce.example.com
,SHP-202110-0000000022,ORD-202110-0000000002,WH-00226,IND,North America,Australia Post,Same Day,Delivered,2021-10-11 03:39:01,2021-10-21,2021-10-18 04:39:01,1,Netherlands,2021-10-11 03:39:01,patrick.gonzalez035@dataops.example.com
,SHP-202110-0000000023,ORD-202110-0000003855,WH-00056,IND,Asia,DHL,Economy,Delivered,2021-10-05 17:21:25,2021-10-07,2021-10-17 04:21:25,1,Netherlands,2021-10-05 17:21:25,anita.garcia021@dataops.example.com
,SHP-202110-0000000024,ORD-202110-0000005099,WH-00109,ESP,Europe,Royal Mail,Standard,Delivered,2021-10-03 17:17:08,2021-10-06,2021-10-15 19:17:08,1,Spain,2021-10-03 17:17:08,michelle.bender024@analytics.example.com
,SHP-202110-0000000025,ORD-202110-0000004076,WH-00223,USA,South America,Australia Post,Express,Delivered,2021-10-09 08:04:36,2021-10-16,2021-10-21 18:04:36,1,France,2021-10-09 08:04:36,timothy.cannon081@analytics.example.com
,SHP-202110-0000000026,ORD-202110-0000001245,WH-00105,ITA,Europe,FedEx,Express,Delivered,2021-10-29 12:37:32,2021-11-02,2021-11-12 22:37:32,1,Australia,2021-10-29 12:37:32,troy.boone097@platform.example.com
,SHP-202110-0000000027,ORD-202110-0000001238,WH-00062,FRA,Asia,UPS,Economy,Delivered,2021-10-02 22:38:57,2021-10-11,2021-10-12 03:38:57,3,Germany,2021-10-02 22:38:57,anita.garcia021@dataops.example.com
,SHP-202110-0000000028,ORD-202110-0000003053,WH-00019,CAN,Europe,Royal Mail,Same Day,Delivered,2021-10-19 17:01:16,2021-10-24,2021-11-03 04:01:16,1,Japan,2021-10-19 17:01:16,lance.williams029@platform.example.com
,SHP-202110-0000000029,ORD-202110-0000001570,WH-00229,IND,North America,USPS,Economy,Delayed,2021-10-01 09:04:45,2021-10-09,,1,Singapore,2021-10-01 09:04:45,peter.martinez098@platform.example.com
,SHP-202110-0000000030,ORD-202110-0000000872,WH-00226,AUS,Asia,UPS,Pickup,Delivered,2021-10-12 16:25:20,2021-10-19,2021-10-26 21:25:20,1,Brazil,2021-10-12 16:25:20,sylvia.diaz107@dataops.example.com
,SHP-202110-0000000031,ORD-202110-0000002511,WH-00013,ARE,Europe,FedEx,Express,Delivered,2021-10-08 11:16:27,2021-10-12,2021-10-15 21:16:27,2,United Kingdom,2021-10-08 11:16:27,michael.berger060@platform.example.com
,SHP-202110-0000000032,ORD-202110-0000000608,WH-00168,CAN,Asia,Royal Mail,Same Day,Delivered,2021-10-07 23:07:31,2021-10-15,2021-10-15 09:07:31,1,United Kingdom,2021-10-07 23:07:31,ryan.steele043@commerce.example.com
,SHP-202110-0000000033,ORD-202110-0000003493,WH-00192,FRA,Europe,DHL,Economy,Delivered,2021-10-14 03:14:07,2021-10-20,2021-10-22 15:14:07,1,United States,2021-10-14 03:14:07,timothy.cannon081@analytics.example.com
,SHP-202110-0000000034,ORD-202110-0000000445,WH-00004,ESP,Asia,DHL,Standard,Delivered,2021-10-18 16:23:42,2021-10-20,2021-10-22 04:23:42,1,Canada,2021-10-18 16:23:42,eric.mullen052@dataops.example.com
,SHP-202110-0000000035,ORD-202110-0000000737,WH-00006,FRA,North America,USPS,Pickup,Delayed,2021-10-05 08:20:55,2021-10-13,,1,Netherlands,2021-10-05 08:20:55,michelle.sims041@analytics.example.com
,SHP-202110-0000000036,ORD-202110-0000004663,WH-00066,ARE,Oceania,USPS,Pickup,Delayed,2021-10-27 05:34:20,2021-10-31,,1,Australia,2021-10-27 05:34:20,victor.palmer071@platform.example.com
,SHP-202110-0000000037,ORD-202110-0000001739,WH-00078,GBR,Asia,UPS,Standard,Delivered,2021-10-30 20:09:50,2021-11-05,2021-11-06 04:09:50,1,Germany,2021-10-30 20:09:50,eric.horton058@analytics.example.com
,SHP-202110-0000000038,ORD-202110-0000000562,WH-00068,AUS,North America,Australia Post,Economy,Delivered,2021-10-02 10:37:58,2021-10-06,2021-10-04 16:37:58,1,Japan,2021-10-02 10:37:58,christine.johnson056@commerce.example.com
,SHP-202110-0000000039,ORD-202110-0000001015,WH-00243,ESP,North America,Australia Post,Same Day,Shipped,2021-10-07 01:08:50,2021-10-11,,2,United Kingdom,2021-10-07 01:08:50,victoria.medina044@dataops.example.com
,SHP-202110-0000000040,ORD-202110-0000004219,WH-00141,ITA,Asia,Australia Post,Express,Delivered,2021-10-18 03:23:54,2021-10-24,2021-10-26 05:23:54,3,United Arab Emirates,2021-10-18 03:23:54,ryan.steele043@commerce.example.com
,SHP-202110-0000000041,ORD-202110-0000000250,WH-00219,BRA,North America,DHL,Pickup,Shipped,2021-10-07 03:35:46,2021-10-16,,1,Canada,2021-10-07 03:35:46,anita.garcia021@dataops.example.com
,SHP-202110-0000000042,ORD-202110-0000001804,WH-00205,ESP,North America,USPS,Pickup,Delivered,2021-10-23 22:20:02,2021-10-27,2021-10-29 23:20:02,1,Netherlands,2021-10-23 22:20:02,victoria.medina044@dataops.example.com
,SHP-202110-0000000043,ORD-202110-0000005034,WH-00114,NLD,Europe,DHL,Standard,Delivered,2021-10-05 09:50:07,2021-10-07,2021-10-18 20:50:07,2,Canada,2021-10-05 09:50:07,jeffery.miller012@commerce.example.com
,SHP-202110-0000000044,ORD-202110-0000003055,WH-00087,JPN,Asia,FedEx,Economy,Delivered,2021-10-25 23:47:42,2021-10-31,2021-11-04 00:47:42,1,Canada,2021-10-25 23:47:42,victor.palmer071@platform.example.com
,SHP-202110-0000000045,ORD-202110-0000004142,WH-00153,CAN,Asia,DHL,Pickup,Delivered,2021-10-15 22:09:32,2021-10-21,2021-10-20 07:09:32,2,Netherlands,2021-10-15 22:09:32,john.mullins109@commerce.example.com
,SHP-202110-0000000046,ORD-202110-0000004559,WH-00245,DEU,North America,UPS,Standard,Delivered,2021-10-23 01:07:20,2021-10-25,2021-10-30 05:07:20,1,United Kingdom,2021-10-23 01:07:20,ryan.steele043@commerce.example.com
,SHP-202110-0000000047,ORD-202110-0000002344,WH-00179,GBR,North America,Australia Post,Standard,Delivered,2021-10-15 12:29:16,2021-10-25,2021-10-22 20:29:16,1,United Arab Emirates,2021-10-15 12:29:16,victor.palmer071@platform.example.com
,SHP-202110-0000000048,ORD-202110-0000002712,WH-00193,ARE,Europe,USPS,Express,Delivered,2021-10-22 12:21:49,2021-10-24,2021-10-31 13:21:49,1,United Kingdom,2021-10-22 12:21:49,james.proctor094@dataops.example.com
,SHP-202110-0000000049,ORD-202110-0000000653,WH-00154,ARE,Europe,Australia Post,Economy,Delivered,2021-10-18 09:21:15,2021-10-20,2021-10-26 14:21:15,1,Germany,2021-10-18 09:21:15,ashley.marks069@commerce.example.com
,SHP-202110-0000000050,ORD-202110-0000000190,WH-00204,MEX,Asia,UPS,Pickup,Delivered,2021-10-22 12:10:40,2021-10-25,2021-10-24 13:10:40,1,Australia,2021-10-22 12:10:40,james.proctor094@dataops.example.com
,SHP-202110-0000000051,ORD-202110-0000004674,WH-00006,ESP,Europe,Royal Mail,Standard,Delivered,2021-10-31 10:39:55,2021-11-06,2021-11-10 11:39:55,1,United Arab Emirates,2021-10-31 10:39:55,adam.gordon030@commerce.example.com
,SHP-202110-0000000052,ORD-202110-0000004876,WH-00107,ESP,North America,DPD,Standard,Delivered,2021-10-15 01:18:36,2021-10-24,2021-10-22 02:18:36,1,Spain,2021-10-15 01:18:36,michael.johnson061@platform.example.com
,SHP-202110-0000000053,ORD-202110-0000001796,WH-00050,NLD,Europe,DHL,Express,Delivered,2021-10-10 22:00:42,2021-10-12,2021-10-18 09:00:42,1,United Kingdom,2021-10-10 22:00:42,brandi.carter038@dataops.example.com
,SHP-202110-0000000054,ORD-202110-0000003738,WH-00096,ARE,Europe,Royal Mail,Express,Delivered,2021-10-01 20:23:50,2021-10-03,2021-10-15 00:23:50,1,United Arab Emirates,2021-10-01 20:23:50,taylor.cunningham023@commerce.example.com
,SHP-202110-0000000055,ORD-202110-0000000090,WH-00180,CAN,Europe,FedEx,Economy,Delayed,2021-10-16 19:34:14,2021-10-26,,1,United Arab Emirates,2021-10-16 19:34:14,susan.rice083@commerce.example.com
,SHP-202110-0000000056,ORD-202110-0000000712,WH-00182,AUS,Europe,USPS,Economy,Delivered,2021-10-19 08:58:42,2021-10-28,2021-10-22 08:58:42,1,Netherlands,2021-10-19 08:58:42,michelle.sims041@analytics.example.com
,SHP-202110-0000000057,ORD-202110-0000001646,WH-00115,GBR,Europe,UPS,Standard,Delivered,2021-10-13 12:24:08,2021-10-20,2021-10-18 13:24:08,2,Canada,2021-10-13 12:24:08,christine.carter078@commerce.example.com
,SHP-202110-0000000058,ORD-202110-0000003031,WH-00155,BRA,Europe,Australia Post,Economy,Delivered,2021-10-11 10:55:24,2021-10-16,2021-10-17 17:55:24,1,France,2021-10-11 10:55:24,michael.johnson061@platform.example.com
,SHP-202110-0000000059,ORD-202110-0000004167,WH-00047,MEX,Europe,Australia Post,Standard,In Transit,2021-10-04 17:02:09,2021-10-08,,2,Japan,2021-10-04 17:02:09,timothy.cannon081@analytics.example.com
,SHP-202110-0000000060,ORD-202110-0000001073,WH-00043,SGP,Oceania,UPS,Pickup,Delivered,2021-10-21 16:03:51,2021-10-29,2021-10-28 01:03:51,1,Netherlands,2021-10-21 16:03:51,michelle.bender024@analytics.example.com
,SHP-202110-0000000061,ORD-202110-0000000689,WH-00178,JPN,Europe,USPS,Standard,Delivered,2021-10-16 03:13:12,2021-10-24,2021-10-25 05:13:12,2,United Kingdom,2021-10-16 03:13:12,grace.gonzales099@dataops.example.com
,SHP-202110-0000000062,ORD-202110-0000000560,WH-00046,ESP,Europe,DPD,Express,In Transit,2021-10-05 13:10:17,2021-10-07,,1,Spain,2021-10-05 13:10:17,stephen.daniels076@commerce.example.com
,SHP-202110-0000000063,ORD-202110-0000002851,WH-00170,FRA,Europe,DPD,Standard,In Transit,2021-10-15 20:51:29,2021-10-23,,1,Mexico,2021-10-15 20:51:29,micheal.chen050@dataops.example.com
,SHP-202110-0000000064,ORD-202110-0000004383,WH-00109,SGP,Europe,UPS,Standard,In Transit,2021-10-12 21:12:06,2021-10-18,,1,Australia,2021-10-12 21:12:06,timothy.cannon081@analytics.example.com
,SHP-202110-0000000065,ORD-202110-0000000103,WH-00037,AUS,Europe,FedEx,Same Day,Delivered,2021-10-03 12:50:29,2021-10-09,2021-10-05 18:50:29,2,Australia,2021-10-03 12:50:29,maria.ashley046@analytics.example.com
,SHP-202110-0000000066,ORD-202110-0000002111,WH-00085,DEU,Asia,FedEx,Same Day,Delivered,2021-10-14 00:47:53,2021-10-20,2021-10-24 08:47:53,1,Canada,2021-10-14 00:47:53,megan.cunningham013@commerce.example.com
,SHP-202110-0000000067,ORD-202110-0000002974,WH-00242,IND,Asia,DHL,Express,Delivered,2021-10-05 01:48:54,2021-10-10,2021-10-16 07:48:54,1,Singapore,2021-10-05 01:48:54,brandi.carter038@dataops.example.com
,SHP-202110-0000000068,ORD-202110-0000003532,WH-00016,BRA,South America,USPS,Express,Shipped,2021-10-27 07:00:33,2021-10-31,,1,Spain,2021-10-27 07:00:33,michelle.sims041@analytics.example.com
,SHP-202110-0000000069,ORD-202110-0000002538,WH-00190,DEU,Europe,UPS,Same Day,Delivered,2021-10-03 23:38:35,2021-10-06,2021-10-16 07:38:35,1,India,2021-10-03 23:38:35,jennifer.hudson020@analytics.example.com
,SHP-202110-0000000070,ORD-202110-0000002105,WH-00169,IND,Asia,USPS,Economy,Delivered,2021-10-20 20:19:09,2021-10-24,2021-10-26 20:19:09,1,Brazil,2021-10-20 20:19:09,grace.gonzales099@dataops.example.com
,SHP-202110-0000000071,ORD-202110-0000001294,WH-00055,JPN,Europe,UPS,Standard,Shipped,2021-10-08 02:59:28,2021-10-18,,1,Canada,2021-10-08 02:59:28,jennifer.bauer068@analytics.example.com
,SHP-202110-0000000072,ORD-202110-0000005045,WH-00159,SGP,Asia,Royal Mail,Economy,Delivered,2021-10-26 00:57:48,2021-10-30,2021-11-02 00:57:48,1,Italy,2021-10-26 00:57:48,stephen.daniels076@commerce.example.com
,SHP-202110-0000000073,ORD-202110-0000000680,WH-00067,SGP,Europe,UPS,Standard,Delivered,2021-10-18 14:25:34,2021-10-28,2021-10-28 17:25:34,1,Singapore,2021-10-18 14:25:34,shawn.baxter004@dataops.example.com
,SHP-202110-0000000074,ORD-202110-0000003936,WH-00183,MEX,Europe,UPS,Economy,Delivered,2021-10-14 23:31:33,2021-10-24,2021-10-19 10:31:33,1,United States,2021-10-14 23:31:33,timothy.cannon081@analytics.example.com
,SHP-202110-0000000075,ORD-202110-0000003642,WH-00141,CAN,Asia,DHL,Express,In Transit,2021-10-11 19:51:30,2021-10-21,,1,United Arab Emirates,2021-10-11 19:51:30,ryan.steele043@commerce.example.com
,SHP-202110-0000000076,ORD-202110-0000000609,WH-00037,MEX,Oceania,DPD,Economy,Delayed,2021-10-09 21:27:52,2021-10-11,,2,Canada,2021-10-09 21:27:52,michelle.sims041@analytics.example.com
,SHP-202110-0000000077,ORD-202110-0000004098,WH-00117,ESP,Europe,DPD,Pickup,Delivered,2021-10-15 23:31:10,2021-10-23,2021-10-29 23:31:10,1,Canada,2021-10-15 23:31:10,joseph.johnson049@dataops.example.com
,SHP-202110-0000000078,ORD-202110-0000004553,WH-00103,CAN,Oceania,Australia Post,Standard,Delivered,2021-10-14 14:10:16,2021-10-24,2021-10-24 00:10:16,1,Spain,2021-10-14 14:10:16,michelle.bender024@analytics.example.com
,SHP-202110-0000000079,ORD-202110-0000003518,WH-00241,IND,North America,FedEx,Same Day,Delivered,2021-10-12 11:25:17,2021-10-19,2021-10-20 13:25:17,2,Mexico,2021-10-12 11:25:17,sylvia.diaz107@dataops.example.com
,SHP-202110-0000000080,ORD-202110-0000002829,WH-00128,ARE,Europe,Royal Mail,Pickup,Delivered,2021-10-06 03:14:50,2021-10-15,2021-10-20 13:14:50,1,Singapore,2021-10-06 03:14:50,michelle.sims041@analytics.example.com
,SHP-202110-0000000081,ORD-202110-0000003508,WH-00096,IND,Europe,DPD,Economy,Delivered,2021-10-09 17:49:59,2021-10-11,2021-10-22 21:49:59,1,United States,2021-10-09 17:49:59,katelyn.pitts017@commerce.example.com
,SHP-202110-0000000082,ORD-202110-0000000579,WH-00083,ITA,Asia,DPD,Pickup,Delivered,2021-10-15 06:28:52,2021-10-22,2021-10-17 18:28:52,1,United Arab Emirates,2021-10-15 06:28:52,katelyn.pitts017@commerce.example.com
,SHP-202110-0000000083,ORD-202110-0000000515,WH-00229,ITA,Asia,USPS,Express,Delivered,2021-10-02 02:16:19,2021-10-11,2021-10-12 09:16:19,1,Singapore,2021-10-02 02:16:19,patrick.gonzalez035@dataops.example.com
,SHP-202110-0000000084,ORD-202110-0000000961,WH-00071,MEX,Europe,Australia Post,Economy,Delivered,2021-10-15 14:47:11,2021-10-21,2021-10-26 19:47:11,1,United Arab Emirates,2021-10-15 14:47:11,troy.boone097@platform.example.com
,SHP-202110-0000000085,ORD-202110-0000000411,WH-00189,NLD,Europe,DHL,Standard,In Transit,2021-10-09 09:59:54,2021-10-14,,1,Canada,2021-10-09 09:59:54,andrea.cummings039@platform.example.com
,SHP-202110-0000000086,ORD-202110-0000002631,WH-00159,NLD,Europe,Royal Mail,Pickup,In Transit,2021-10-09 05:18:13,2021-10-19,,1,Mexico,2021-10-09 05:18:13,alyssa.richards002@commerce.example.com
,SHP-202110-0000000087,ORD-202110-0000001388,WH-00036,CAN,Asia,Royal Mail,Standard,Delivered,2021-10-03 02:47:46,2021-10-13,2021-10-06 02:47:46,1,Mexico,2021-10-03 02:47:46,kelsey.taylor010@platform.example.com
,SHP-202110-0000000088,ORD-202110-0000003652,WH-00177,FRA,Europe,USPS,Pickup,Delayed,2021-10-09 18:18:24,2021-10-12,,1,Brazil,2021-10-09 18:18:24,victor.palmer071@platform.example.com
,SHP-202110-0000000089,ORD-202110-0000004531,WH-00104,DEU,Europe,UPS,Standard,Returned,2021-10-08 05:12:32,2021-10-11,,1,Brazil,2021-10-08 05:12:32,tina.williams074@commerce.example.com
,SHP-202110-0000000090,ORD-202110-0000001526,WH-00115,JPN,Europe,Royal Mail,Standard,Delivered,2021-10-15 10:33:35,2021-10-18,2021-10-25 19:33:35,1,Brazil,2021-10-15 10:33:35,katelyn.pitts017@commerce.example.com
,SHP-202110-0000000091,ORD-202110-0000001227,WH-00077,AUS,Oceania,UPS,Same Day,Delivered,2021-10-10 19:44:59,2021-10-19,2021-10-22 20:44:59,3,United Kingdom,2021-10-10 19:44:59,susan.rice083@commerce.example.com
