exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2022-07-03,EUR,USD,3.4607331284,ECB,Daily,2022-07-03 00:58:00,chelsea.patel065@commerce.example.com
,2022-07-06,MXN,BRL,1.336134076,Bloomberg,Closing,2022-07-06 13:32:33,amy.holmes103@dataops.example.com
,2022-07-05,GBP,JPY,1.12057313,Reuters,Closing,2022-07-05 08:31:51,christine.johnson056@commerce.example.com
,2022-07-06,JPY,GBP,0.4003052744,Reuters,Daily,2022-07-06 07:21:50,brandon.yu006@analytics.example.com
,2022-07-01,GBP,SGD,0.5096564783,ECB,Spot,2022-07-01 11:42:28,jason.franklin045@dataops.example.com
,2022-07-30,AUD,BRL,0.6686694032,Bloomberg,Daily,2022-07-30 08:19:58,craig.johnson106@analytics.example.com
,2022-07-29,MXN,JPY,1.1652867294,ECB,Closing,2022-07-29 08:09:00,jason.franklin045@dataops.example.com
,2022-07-26,JPY,EUR,0.60042678,ECB,Spot,2022-07-26 16:54:42,maria.ashley046@analytics.example.com
,2022-07-28,BRL,JPY,0.2634205063,Bloomberg,Spot,2022-07-28 02:44:27,amy.holmes103@dataops.example.com
,2022-07-22,AUD,BRL,0.7556990589,Internal FX,Daily,2022-07-22 03:28:22,andrew.ellis102@analytics.example.com
,2022-07-08,EUR,JPY,1.8131418218,ECB,Daily,2022-07-08 04:13:24,jason.franklin045@dataops.example.com
,2022-07-26,JPY,SGD,1.3044446998,Reuters,Spot,2022-07-26 21:03:10,christine.johnson056@commerce.example.com
,2022-07-16,JPY,MXN,1.4508781344,Reuters,Daily,2022-07-16 17:57:59,joseph.johnson049@dataops.example.com
,2022-07-12,AUD,EUR,3.5755860101,Bloomberg,Spot,2022-07-12 13:35:52,sylvia.diaz107@dataops.example.com
,2022-07-02,SGD,AUD,1.8153156923,Reuters,Closing,2022-07-02 21:00:46,tina.williams074@commerce.example.com
,2022-07-20,AED,AUD,1.3106598474,ECB,Spot,2022-07-20 07:20:04,troy.boone097@platform.example.com
