inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202209-0000000000,PROD-0000372747,WH-00205,FRA,Europe,2022-09-10,270,105,7,299,111,7,2022-09-10 06:45:35,katelyn.pitts017@commerce.example.com
,INV-202209-0000000001,PROD-0000373732,WH-00047,BRA,Europe,2022-09-03,1054,221,41,287,256,18,2022-09-03 06:28:36,timothy.cannon081@analytics.example.com
,INV-202209-0000000002,PROD-0000369925,WH-00075,ITA,North America,2022-09-06,954,343,10,54,161,8,2022-09-06 16:32:01,stephen.clark001@analytics.example.com
,INV-202209-0000000003,PROD-0000375745,WH-00220,NLD,Europe,2022-09-03,242,19,0,143,27,0,2022-09-03 18:52:56,john.mullins109@commerce.example.com
,INV-202209-0000000004,PROD-0000378783,WH-00233,GBR,North America,2022-09-24,1151,207,7,50,234,5,2022-09-24 02:55:58,adam.gordon030@commerce.example.com
,INV-202209-0000000005,PROD-0000375114,WH-00238,MEX,Europe,2022-09-18,280,103,7,212,63,2,2022-09-18 19:55:54,darren.anderson025@dataops.example.com
,INV-202209-0000000006,PROD-0000367972,WH-00177,AUS,Europe,2022-09-17,873,38,16,298,157,13,2022-09-17 12:12:10,amy.holmes103@dataops.example.com
,INV-202209-0000000007,PROD-0000375348,WH-00184,SGP,North America,2022-09-09,1866,689,60,271,334,17,2022-09-09 11:54:02,victoria.medina044@dataops.example.com
,INV-202209-0000000008,PROD-0000373608,WH-00069,USA,Asia,2022-09-16,653,24,3,246,210,10,2022-09-16 09:18:48,timothy.cannon081@analytics.example.com
,INV-202209-0000000009,PROD-0000374386,WH-00062,DEU,North America,2022-09-27,804,234,12,146,159,3,2022-09-27 12:06:09,michelle.bender024@analytics.example.com
,INV-202209-0000000010,PROD-0000377471,WH-00030,ARE,North America,2022-09-28,0,0,0,259,0,0,2022-09-28 02:01:57,andrew.ellis102@analytics.example.com
,INV-202209-0000000011,PROD-0000368917,WH-00004,JPN,Europe,2022-09-08,1230,299,3,93,200,18,2022-09-08 22:56:14,christine.johnson056@commerce.example.com
,INV-202209-0000000012,PROD-0000372175,WH-00243,JPN,North America,2022-09-28,842,234,13,162,249,23,2022-09-28 23:19:33,stephen.daniels076@commerce.example.com
,INV-202209-0000000013,PROD-0000368123,WH-00066,DEU,Oceania,2022-09-15,831,290,25,154,165,7,2022-09-15 08:10:27,michael.johnson061@platform.example.com
